date;dorsal;total_distance;minute_distance;num_dec_expl;num_acc_expl;distance_vrange2;distance_vrange3;distance_vrange1;player_load;hr_max;hid_intervals;max_acc;hsr;max_dec;max_speed;distance_vrange6;average_speed;num_acc;hmld_time;hmld;hmld_count;num_hids;num_dec;distance_vrange4;distance_vrange5;sprints;zone1_hsr_distance;num_hsr;zone2_hsr_distance;zone4_hsr_distance
23/03/2025;11.0;5.4;110.126;61.0;66.0;1.311;2.075;0.629;0.0;97.0;2.527;4.561;0.309;-6.653;28.81;0.162;0.0;70.0;5.472;1.199;264.0;17.0;50.0;1.01;0.151;10.0;0.011;17.0;0.117;0.0
23/03/2025;16.0;5.139;104.79;57.0;65.0;1.258;2.166;0.626;0.0;0.0;4.045;5.279;0.116;-6.031;30.331;0.043;0.0;78.0;5.797;1.015;278.0;12.0;66.0;0.925;0.078;3.0;0.0;12.0;0.012;0.035
23/03/2025;18.0;5.804;118.351;88.0;66.0;1.313;2.42;0.645;0.0;50.0;2.817;5.307;0.213;-6.083;30.5;0.09;0.0;91.0;6.097;1.231;323.0;17.0;61.0;1.173;0.126;5.0;0.0;17.0;0.092;0.017
23/03/2025;20.0;5.346;109.02;66.0;43.0;1.448;2.166;0.651;0.0;204.0;2.855;4.587;0.186;-7.938;29.523;0.076;0.0;64.0;4.58;0.917;236.0;17.0;46.0;0.843;0.112;6.0;0.0;17.0;0.0;0.1
23/03/2025;21.0;4.23;102.28;76.0;57.0;1.071;1.321;0.634;0.0;0.0;1.976;5.247;0.305;-7.055;28.641;0.131;0.0;53.0;5.15;1.104;245.0;20.0;39.0;0.895;0.178;7.0;0.005;20.0;0.062;0.031
23/03/2025;23.0;5.588;113.944;67.0;81.0;1.288;1.88;0.658;0.0;157.0;2.196;4.499;0.366;-5.249;26.372;0.103;0.0;65.0;6.178;1.402;286.0;22.0;51.0;1.333;0.275;8.0;0.008;22.0;0.147;0.027
23/03/2025;4.0;5.217;103.298;59.0;61.0;1.341;2.103;0.691;0.0;0.0;5.165;4.902;0.124;-5.996;27.227;0.049;0.0;52.0;4.418;0.827;226.0;6.0;48.0;0.892;0.084;4.0;0.02;6.0;0.105;0.0
23/03/2025;5.0;4.706;110.497;62.0;52.0;1.199;1.835;0.572;0.0;129.0;3.594;4.066;0.156;-5.887;27.717;0.045;0.0;61.0;4.713;0.882;239.0;11.0;53.0;0.885;0.116;3.0;0.014;11.0;0.095;0.004
23/03/2025;6.0;5.751;113.86;50.0;51.0;1.23;2.29;0.661;0.0;139.0;3.669;4.402;0.224;-6.448;28.346;0.091;0.0;83.0;5.507;1.117;256.0;14.0;58.0;1.318;0.133;6.0;0.024;14.0;0.14;0.0
23/03/2025;10.0;5.358;106.091;72.0;72.0;1.496;1.701;0.748;0.0;0.0;1.639;5.520;0.475;-6.703;30.426;0.274;0.0;47.0;6.127;1.466;267.0;28.0;48.0;0.891;0.202;15.0;0.009;28.0;0.211;0.029
23/03/2025;11.0;3.728;113.858;48.0;45.0;0.808;1.437;0.44;0.0;186.0;1.494;5.950;0.32;-6.940;31.33;0.152;0.0;44.0;4.033;0.973;182.0;21.0;24.0;0.673;0.173;12.0;0.0;21.0;0.027;0.076
23/03/2025;15.0;0.873;95.868;9.0;9.0;0.265;0.351;0.14;0.0;0.0;0.0;3.475;0.0;-5.022;19.605;0.0;0.0;13.0;0.747;0.113;41.0;0.0;10.0;0.096;0.0;0.0;0.0;0.0;0.0;0.0
23/03/2025;16.0;5.304;105.007;61.0;50.0;1.487;2.052;0.64;0.0;0.0;2.94;5.107;0.201;-6.101;28.553;0.06;0.0;55.0;4.63;0.927;223.0;17.0;40.0;0.866;0.143;4.0;0.016;17.0;0.166;0.019
23/03/2025;18.0;5.825;115.34;83.0;63.0;1.284;2.237;0.732;0.0;0.0;1.859;5.278;0.378;-7.357;29.283;0.181;0.0;84.0;6.283;1.403;307.0;26.0;51.0;1.139;0.204;10.0;0.014;26.0;0.176;0.014
23/03/2025;20.0;3.713;113.383;48.0;32.0;0.853;1.509;0.386;0.0;192.0;2.041;4.043;0.223;-6.105;32.46;0.101;0.0;42.0;3.927;0.857;167.0;15.0;30.0;0.712;0.122;6.0;0.019;15.0;0.137;0.029
23/03/2025;23.0;5.075;118.507;52.0;61.0;1.125;1.793;0.504;0.0;168.0;1.698;4.181;0.395;-6.532;30.74;0.145;0.0;57.0;5.767;1.325;247.0;24.0;53.0;1.209;0.25;11.0;0.0;24.0;0.072;0.08
23/03/2025;26.0;1.162;124.288;23.0;17.0;0.214;0.532;0.102;0.0;0.0;1.423;4.085;0.095;-5.586;31.333;0.058;0.0;14.0;1.287;0.312;68.0;5.0;9.0;0.204;0.038;3.0;0.0;5.0;0.026;0.013
28/03/2025;2.0;5.605;117.181;71.0;58.0;1.224;1.951;0.653;0.0;67.0;1.705;4.259;0.355;-6.606;29.3;0.127;0.0;62.0;5.448;1.23;261.0;24.0;46.0;1.343;0.243;9.0;0.135;24.0;0.147;0.055
28/03/2025;2.0;5.605;117.181;71.0;58.0;1.224;1.951;0.653;0.0;67.0;1.705;4.259;0.355;-6.606;29.3;0.127;0.0;62.0;5.448;1.23;261.0;24.0;46.0;1.343;0.243;9.0;0.135;24.0;0.147;0.055
28/03/2025;4.0;5.047;105.512;69.0;59.0;1.184;1.829;0.758;0.0;55.0;2.986;4.467;0.198;-5.593;29.296;0.093;0.0;64.0;5.055;1.025;249.0;15.0;42.0;1.011;0.109;9.0;0.029;15.0;0.021;0.067
28/03/2025;4.0;5.047;105.512;69.0;59.0;1.184;1.829;0.758;0.0;55.0;2.986;4.467;0.198;-5.593;29.296;0.093;0.0;64.0;5.055;1.025;249.0;15.0;42.0;1.011;0.109;9.0;0.029;15.0;0.021;0.067
28/03/2025;5.0;6.128;128.119;83.0;64.0;1.219;2.254;0.638;0.0;179.0;1.709;4.403;0.311;-7.035;27.072;0.074;0.0;69.0;6.755;1.456;306.0;24.0;66.0;1.595;0.242;4.0;0.004;24.0;0.191;0.026
28/03/2025;5.0;6.128;128.119;83.0;64.0;1.219;2.254;0.638;0.0;179.0;1.709;4.403;0.311;-7.035;27.072;0.074;0.0;69.0;6.755;1.456;306.0;24.0;66.0;1.595;0.242;4.0;0.004;24.0;0.191;0.026
28/03/2025;9.0;4.663;97.477;65.0;45.0;1.327;1.718;0.696;0.0;162.0;2.749;4.744;0.2;-6.323;31.878;0.109;0.0;61.0;4.587;0.943;216.0;13.0;32.0;0.668;0.096;5.0;0.036;13.0;0.139;0.0
28/03/2025;9.0;4.663;97.477;65.0;45.0;1.327;1.718;0.696;0.0;162.0;2.749;4.744;0.2;-6.323;31.878;0.109;0.0;61.0;4.587;0.943;216.0;13.0;32.0;0.668;0.096;5.0;0.036;13.0;0.139;0.0
28/03/2025;10.0;5.368;112.223;72.0;78.0;1.479;1.846;0.687;0.0;163.0;1.852;4.764;0.432;-5.897;30.518;0.246;0.0;49.0;5.938;1.389;263.0;24.0;40.0;0.807;0.191;13.0;0.105;24.0;0.108;0.072
28/03/2025;10.0;5.368;112.223;72.0;78.0;1.479;1.846;0.687;0.0;163.0;1.852;4.764;0.432;-5.897;30.518;0.246;0.0;49.0;5.938;1.389;263.0;24.0;40.0;0.807;0.191;13.0;0.105;24.0;0.108;0.072
28/03/2025;11.0;5.258;109.929;65.0;81.0;1.137;2.181;0.638;0.0;191.0;1.774;4.967;0.324;-5.850;28.356;0.154;0.0;59.0;5.783;1.272;279.0;23.0;51.0;0.94;0.173;13.0;0.065;23.0;0.217;0.0
28/03/2025;11.0;5.258;109.929;65.0;81.0;1.137;2.181;0.638;0.0;191.0;1.774;4.967;0.324;-5.850;28.356;0.154;0.0;59.0;5.783;1.272;279.0;23.0;51.0;0.94;0.173;13.0;0.065;23.0;0.217;0.0
28/03/2025;16.0;4.923;102.924;48.0;39.0;1.165;1.941;0.753;0.0;63.0;3.989;4.817;0.112;-6.572;29.124;0.049;0.0;67.0;4.62;0.852;213.0;9.0;50.0;0.903;0.065;4.0;0.004;9.0;0.025;0.008
28/03/2025;16.0;4.923;102.924;48.0;39.0;1.165;1.941;0.753;0.0;63.0;3.989;4.817;0.112;-6.572;29.124;0.049;0.0;67.0;4.62;0.852;213.0;9.0;50.0;0.903;0.065;4.0;0.004;9.0;0.025;0.008
28/03/2025;18.0;5.065;105.892;66.0;65.0;1.301;1.811;0.772;0.0;0.0;2.257;4.810;0.324;-6.751;30.615;0.156;0.0;51.0;5.275;1.177;253.0;21.0;50.0;0.825;0.168;7.0;0.0;21.0;0.232;0.042
28/03/2025;18.0;5.065;105.892;66.0;65.0;1.301;1.811;0.772;0.0;0.0;2.257;4.810;0.324;-6.751;30.615;0.156;0.0;51.0;5.275;1.177;253.0;21.0;50.0;0.825;0.168;7.0;0.0;21.0;0.232;0.042
28/03/2025;20.0;5.21;108.916;66.0;60.0;1.194;2.087;0.696;0.0;80.0;1.947;4.452;0.244;-6.598;31.398;0.085;0.0;59.0;5.113;1.075;260.0;20.0;55.0;0.941;0.163;5.0;0.043;20.0;0.138;0.013
28/03/2025;20.0;5.21;108.916;66.0;60.0;1.194;2.087;0.696;0.0;80.0;1.947;4.452;0.244;-6.598;31.398;0.085;0.0;59.0;5.113;1.075;260.0;20.0;55.0;0.941;0.163;5.0;0.043;20.0;0.138;0.013
28/03/2025;23.0;5.794;121.126;77.0;67.0;1.215;1.781;0.61;0.0;125.0;1.236;4.925;0.552;-6.286;29.502;0.239;0.0;72.0;6.945;1.732;303.0;36.0;51.0;1.585;0.321;14.0;0.113;36.0;0.325;0.029
28/03/2025;23.0;5.794;121.126;77.0;67.0;1.215;1.781;0.61;0.0;125.0;1.236;4.925;0.552;-6.286;29.502;0.239;0.0;72.0;6.945;1.732;303.0;36.0;51.0;1.585;0.321;14.0;0.113;36.0;0.325;0.029
28/03/2025;2.0;3.582;101.488;58.0;42.0;0.738;1.406;0.469;0.0;123.0;3.987;5.060;0.098;-6.131;26.975;0.023;0.0;52.0;4.072;0.772;198.0;8.0;38.0;0.82;0.076;2.0;0.004;8.0;0.017;0.023
28/03/2025;2.0;3.582;101.488;58.0;42.0;0.738;1.406;0.469;0.0;123.0;3.987;5.060;0.098;-6.131;26.975;0.023;0.0;52.0;4.072;0.772;198.0;8.0;38.0;0.82;0.076;2.0;0.004;8.0;0.017;0.023
28/03/2025;4.0;5.482;98.43;64.0;58.0;1.232;2.128;0.828;0.0;68.0;4.339;4.249;0.198;-6.134;31.929;0.075;0.0;76.0;5.242;1.042;260.0;12.0;50.0;1.015;0.127;3.0;0.022;12.0;0.095;0.036
28/03/2025;4.0;5.482;98.43;64.0;58.0;1.232;2.128;0.828;0.0;68.0;4.339;4.249;0.198;-6.134;31.929;0.075;0.0;76.0;5.242;1.042;260.0;12.0;50.0;1.015;0.127;3.0;0.022;12.0;0.095;0.036
28/03/2025;5.0;2.133;113.849;37.0;20.0;0.407;0.866;0.249;0.0;151.0;3.544;4.248;0.07;-6.991;27.267;0.04;0.0;22.0;1.895;0.377;97.0;3.0;15.0;0.526;0.031;3.0;0.0;3.0;0.047;0.0
28/03/2025;5.0;2.133;113.849;37.0;20.0;0.407;0.866;0.249;0.0;151.0;3.544;4.248;0.07;-6.991;27.267;0.04;0.0;22.0;1.895;0.377;97.0;3.0;15.0;0.526;0.031;3.0;0.0;3.0;0.047;0.0
28/03/2025;8.0;3.98;103.933;45.0;51.0;0.8;1.481;0.594;0.0;88.0;2.607;4.485;0.082;-6.327;23.591;0.006;0.0;46.0;3.797;0.737;186.0;11.0;33.0;0.987;0.085;0.0;0.0;11.0;0.021;0.008
28/03/2025;8.0;3.98;103.933;45.0;51.0;0.8;1.481;0.594;0.0;88.0;2.607;4.485;0.082;-6.327;23.591;0.006;0.0;46.0;3.797;0.737;186.0;11.0;33.0;0.987;0.085;0.0;0.0;11.0;0.021;0.008
28/03/2025;9.0;2.613;78.019;20.0;30.0;0.659;0.97;0.548;0.0;166.0;4.076;4.186;0.069;-4.540;28.361;0.037;0.0;32.0;2.515;0.483;119.0;7.0;30.0;0.319;0.056;3.0;0.0;7.0;0.0;0.0
28/03/2025;9.0;2.613;78.019;20.0;30.0;0.659;0.97;0.548;0.0;166.0;4.076;4.186;0.069;-4.540;28.361;0.037;0.0;32.0;2.515;0.483;119.0;7.0;30.0;0.319;0.056;3.0;0.0;7.0;0.0;0.0
28/03/2025;10.0;1.989;109.685;23.0;26.0;0.503;0.669;0.242;0.0;148.0;0.949;5.215;0.125;-5.860;26.154;0.042;0.0;24.0;2.017;0.467;101.0;11.0;17.0;0.427;0.085;5.0;0.024;11.0;0.085;0.0
28/03/2025;10.0;1.989;109.685;23.0;26.0;0.503;0.669;0.242;0.0;148.0;0.949;5.215;0.125;-5.860;26.154;0.042;0.0;24.0;2.017;0.467;101.0;11.0;17.0;0.427;0.085;5.0;0.024;11.0;0.085;0.0
28/03/2025;11.0;1.897;104.636;28.0;15.0;0.379;0.733;0.243;0.0;187.0;1.459;5.288;0.202;-5.475;28.746;0.088;0.0;20.0;1.955;0.497;82.0;11.0;8.0;0.318;0.116;4.0;0.0;11.0;0.078;0.018
28/03/2025;11.0;1.897;104.636;28.0;15.0;0.379;0.733;0.243;0.0;187.0;1.459;5.288;0.202;-5.475;28.746;0.088;0.0;20.0;1.955;0.497;82.0;11.0;8.0;0.318;0.116;4.0;0.0;11.0;0.078;0.018
28/03/2025;14.0;1.778;82.248;16.0;15.0;0.539;0.495;0.395;0.0;91.0;5.712;4.371;0.023;-4.611;25.282;0.005;0.0;17.0;1.29;0.238;71.0;2.0;21.0;0.193;0.019;1.0;0.0;2.0;0.0;0.0
28/03/2025;14.0;1.778;82.248;16.0;15.0;0.539;0.495;0.395;0.0;91.0;5.712;4.371;0.023;-4.611;25.282;0.005;0.0;17.0;1.29;0.238;71.0;2.0;21.0;0.193;0.019;1.0;0.0;2.0;0.0;0.0
28/03/2025;16.0;5.746;103.171;59.0;52.0;1.379;2.288;0.793;0.0;152.0;3.397;4.859;0.191;-5.817;25.793;0.038;0.0;72.0;5.212;0.991;257.0;15.0;59.0;1.023;0.156;3.0;0.011;15.0;0.06;0.02
28/03/2025;16.0;5.746;103.171;59.0;52.0;1.379;2.288;0.793;0.0;152.0;3.397;4.859;0.191;-5.817;25.793;0.038;0.0;72.0;5.212;0.991;257.0;15.0;59.0;1.023;0.156;3.0;0.011;15.0;0.06;0.02
28/03/2025;17.0;6.109;109.698;92.0;77.0;1.083;2.33;0.736;0.0;137.0;1.956;4.811;0.398;-6.636;30.924;0.188;0.0;77.0;7.243;1.594;341.0;24.0;71.0;1.483;0.214;11.0;0.044;24.0;0.213;0.0
28/03/2025;17.0;6.109;109.698;92.0;77.0;1.083;2.33;0.736;0.0;137.0;1.956;4.811;0.398;-6.636;30.924;0.188;0.0;77.0;7.243;1.594;341.0;24.0;71.0;1.483;0.214;11.0;0.044;24.0;0.213;0.0
28/03/2025;18.0;5.535;99.388;73.0;71.0;1.401;2.092;0.971;0.0;62.0;3.247;4.682;0.229;-6.776;31.296;0.123;0.0;50.0;5.327;1.067;262.0;16.0;52.0;0.758;0.113;5.0;0.002;16.0;0.158;0.0
28/03/2025;18.0;5.535;99.388;73.0;71.0;1.401;2.092;0.971;0.0;62.0;3.247;4.682;0.229;-6.776;31.296;0.123;0.0;50.0;5.327;1.067;262.0;16.0;52.0;0.758;0.113;5.0;0.002;16.0;0.158;0.0
28/03/2025;19.0;4.356;114.463;51.0;47.0;0.975;1.533;0.413;0.0;0.0;3.414;5.842;0.174;-6.276;32.081;0.075;0.0;43.0;3.737;0.835;190.0;11.0;38.0;1.193;0.106;3.0;0.01;11.0;0.115;0.0
28/03/2025;19.0;4.517;81.103;51.0;47.0;0.996;1.556;0.443;0.0;0.0;3.414;5.842;0.176;-6.276;32.081;0.076;0.0;44.0;3.747;0.845;191.0;11.0;38.0;1.211;0.108;3.0;0.01;11.0;0.116;0.0
28/03/2025;22.0;4.082;109.349;58.0;54.0;0.847;1.406;0.576;0.0;198.0;2.089;4.664;0.239;-5.665;27.458;0.064;0.0;51.0;4.58;0.993;224.0;18.0;43.0;0.99;0.18;3.0;0.0;18.0;0.078;0.016
28/03/2025;22.0;4.082;109.349;58.0;54.0;0.847;1.406;0.576;0.0;198.0;2.089;4.664;0.239;-5.665;27.458;0.064;0.0;51.0;4.58;0.993;224.0;18.0;43.0;0.99;0.18;3.0;0.0;18.0;0.078;0.016
28/03/2025;23.0;5.693;102.22;74.0;72.0;1.318;1.976;0.719;0.0;171.0;2.86;4.642;0.247;-6.783;29.482;0.067;0.0;75.0;6.167;1.299;292.0;18.0;53.0;1.363;0.19;5.0;0.018;18.0;0.109;0.014
28/03/2025;23.0;5.693;102.22;74.0;72.0;1.318;1.976;0.719;0.0;171.0;2.86;4.642;0.247;-6.783;29.482;0.067;0.0;75.0;6.167;1.299;292.0;18.0;53.0;1.363;0.19;5.0;0.018;18.0;0.109;0.014
04/04/2025;2.0;5.394;111.225;88.0;51.0;1.284;2.154;0.604;0.0;194.0;2.087;4.104;0.229;-6.691;26.81;0.065;0.0;76.0;5.48;1.112;282.0;22.0;45.0;1.069;0.169;6.0;0.021;22.0;0.109;0.056
04/04/2025;6.0;5.75;118.549;52.0;54.0;1.187;2.244;0.607;0.0;82.0;3.255;4.326;0.21;-6.084;25.887;0.046;0.0;61.0;5.125;1.04;241.0;15.0;59.0;1.47;0.166;5.0;0.0;15.0;0.094;0.0
04/04/2025;9.0;4.788;98.712;58.0;58.0;1.089;1.785;0.736;0.0;75.0;3.144;5.119;0.199;-4.956;31.835;0.069;0.0;50.0;4.72;0.989;221.0;15.0;40.0;0.929;0.135;3.0;0.069;15.0;0.085;0.0
04/04/2025;10.0;5.278;108.829;86.0;66.0;1.408;1.785;0.652;0.0;115.0;1.754;5.305;0.428;-6.380;29.761;0.219;0.0;62.0;6.025;1.361;290.0;27.0;49.0;0.918;0.209;16.0;0.0;27.0;0.245;0.006
04/04/2025;11.0;5.461;112.591;64.0;84.0;1.157;2.321;0.58;0.0;150.0;2.154;5.375;0.254;-5.864;27.398;0.08;0.0;70.0;5.883;1.205;300.0;21.0;61.0;1.072;0.183;7.0;0.055;21.0;0.142;0.0
04/04/2025;16.0;5.108;105.314;62.0;59.0;1.247;2.028;0.682;0.0;0.0;3.827;5.187;0.119;-7.562;28.115;0.038;0.0;65.0;4.665;0.906;242.0;9.0;47.0;0.971;0.09;3.0;0.0;9.0;0.0;0.027
04/04/2025;17.0;5.312;109.53;75.0;52.0;1.216;1.994;0.66;0.0;125.0;2.331;4.959;0.309;-6.037;28.97;0.111;0.0;68.0;5.805;1.238;279.0;21.0;63.0;1.088;0.203;10.0;0.029;21.0;0.067;0.074
04/04/2025;18.0;5.546;114.356;71.0;55.0;1.221;2.164;0.666;0.0;54.0;2.242;5.048;0.357;-6.509;28.93;0.164;0.0;70.0;6.157;1.303;280.0;21.0;63.0;1.097;0.196;13.0;0.005;21.0;0.122;0.052
04/04/2025;19.0;5.678;117.067;82.0;64.0;1.364;2.026;0.595;0.0;0.0;1.708;4.897;0.403;-7.856;33.66;0.192;0.0;65.0;6.02;1.392;283.0;27.0;45.0;1.225;0.214;12.0;0.077;27.0;0.158;0.007
04/04/2025;2.0;3.869;95.698;57.0;50.0;0.957;1.316;0.588;0.0;197.0;2.484;4.498;0.211;-5.745;30.037;0.087;0.0;39.0;3.992;0.85;192.0;14.0;32.0;0.727;0.128;5.0;0.071;14.0;0.095;0.0
04/04/2025;5.0;4.173;117.091;58.0;37.0;0.67;1.637;0.531;0.0;80.0;4.242;4.043;0.114;-5.480;25.584;0.029;0.0;60.0;4.328;0.837;214.0;9.0;50.0;1.093;0.093;3.0;0.005;9.0;0.037;0.0
04/04/2025;6.0;5.272;99.255;54.0;73.0;1.134;2.109;0.735;0.0;165.0;4.815;4.564;0.114;-6.054;26.73;0.026;0.0;70.0;4.847;0.984;257.0;9.0;51.0;1.139;0.088;1.0;0.019;9.0;0.077;0.0
04/04/2025;8.0;2.887;110.79;32.0;33.0;0.59;1.017;0.403;0.0;102.0;2.784;4.184;0.154;-5.361;26.007;0.063;0.0;34.0;3.077;0.665;133.0;8.0;26.0;0.57;0.098;4.0;0.025;8.0;0.0;0.006
04/04/2025;9.0;3.237;80.077;35.0;38.0;0.83;1.18;0.603;0.0;0.0;4.143;4.382;0.093;-4.874;25.525;0.02;0.0;36.0;2.828;0.555;142.0;8.0;25.0;0.473;0.076;3.0;0.0;8.0;0.0;0.025
04/04/2025;10.0;4.875;91.789;58.0;60.0;1.529;1.47;0.774;0.0;0.0;2.593;4.887;0.247;-5.394;27.953;0.092;0.0;52.0;5.268;1.081;251.0;19.0;62.0;0.78;0.17;7.0;0.039;19.0;0.094;0.017
04/04/2025;11.0;1.682;87.593;18.0;20.0;0.423;0.642;0.294;0.0;0.0;3.148;4.304;0.042;-5.639;29.984;0.018;0.0;12.0;1.342;0.263;63.0;4.0;9.0;0.242;0.025;1.0;0.0;4.0;0.0;0.0
04/04/2025;14.0;1.165;78.714;17.0;15.0;0.285;0.323;0.307;0.0;0.0;2.244;4.703;0.046;-5.590;26.255;0.017;0.0;14.0;1.378;0.25;65.0;4.0;15.0;0.179;0.028;1.0;0.02;4.0;0.0;0.005
04/04/2025;16.0;4.786;90.123;56.0;57.0;1.128;1.886;0.853;0.0;0.0;3.007;5.207;0.173;-6.804;28.788;0.047;0.0;68.0;4.912;0.904;251.0;16.0;54.0;0.686;0.131;4.0;0.076;16.0;0.052;0.025
04/04/2025;17.0;5.092;95.869;60.0;61.0;1.117;1.893;0.767;0.0;135.0;2.898;4.117;0.336;-5.461;32.66;0.177;0.0;57.0;5.608;1.193;253.0;17.0;58.0;0.907;0.159;10.0;0.027;17.0;0.204;0.019
04/04/2025;18.0;1.672;86.487;25.0;16.0;0.459;0.585;0.323;0.0;86.0;4.123;4.702;0.05;-5.341;26.865;0.025;0.0;19.0;1.295;0.27;73.0;4.0;9.0;0.215;0.025;2.0;0.015;4.0;0.035;0.0
04/04/2025;19.0;3.907;98.525;38.0;46.0;0.994;1.301;0.562;0.0;0.0;1.856;4.736;0.276;-4.926;27.736;0.096;0.0;54.0;4.385;0.978;205.0;20.0;47.0;0.714;0.182;7.0;0.054;20.0;0.057;0.009
04/04/2025;22.0;1.47;105.824;28.0;26.0;0.28;0.559;0.236;0.0;0.0;2.027;5.001;0.042;-6.897;26.456;0.019;0.0;21.0;1.728;0.327;95.0;3.0;17.0;0.336;0.031;1.0;0.0;3.0;0.0;0.0
04/04/2025;23.0;1.648;112.373;21.0;22.0;0.367;0.661;0.184;0.0;52.0;0.965;4.059;0.083;-5.302;25.554;0.028;0.0;14.0;1.578;0.358;77.0;5.0;15.0;0.318;0.069;2.0;0.0;5.0;0.049;0.0
04/04/2025;5.0;0.53;114.008;0.0;5.0;0.062;0.026;0.09;0.0;87.0;0.33;4.046;0.27;-2.487;26.883;0.131;0.0;0.0;1.203;0.405;15.0;5.0;5.0;0.074;0.139;3.0;0.061;5.0;0.1;0.0
04/04/2025;22.0;0.701;150.873;0.0;8.0;0.033;0.058;0.085;0.0;0.0;0.349;4.350;0.272;-2.133;25.307;0.043;0.0;0.0;1.137;0.357;18.0;8.0;2.0;0.252;0.229;2.0;0.0;8.0;0.164;0.0
04/04/2025;23.0;0.671;144.336;0.0;5.0;0.027;0.063;0.059;0.0;0.0;0.444;3.272;0.245;-2.497;26.49;0.084;0.0;3.0;1.117;0.34;17.0;7.0;2.0;0.269;0.162;3.0;0.058;7.0;0.055;0.0
13/04/2025;2.0;5.717;122.289;76.0;67.0;1.289;2.202;0.562;0.0;202.0;2.369;4.338;0.16;-7.285;25.002;0.022;0.0;71.0;5.883;1.143;290.0;18.0;58.0;1.428;0.142;3.0;0.039;18.0;0.029;0.017
13/04/2025;4.0;5.099;109.068;66.0;60.0;1.233;2.029;0.692;0.0;0.0;3.544;4.650;0.14;-4.652;29.714;0.058;0.0;74.0;5.832;1.026;273.0;11.0;62.0;0.961;0.082;5.0;0.0;11.0;0.0;0.057
13/04/2025;6.0;5.654;120.946;61.0;61.0;1.207;2.162;0.592;0.0;0.0;4.954;4.791;0.108;-6.930;26.429;0.021;0.0;70.0;5.38;1.066;258.0;10.0;56.0;1.527;0.092;1.0;0.0;10.0;0.014;0.009
13/04/2025;9.0;4.426;94.664;44.0;52.0;1.178;1.554;0.743;0.0;88.0;2.965;5.042;0.23;-6.150;28.812;0.146;0.0;50.0;4.307;0.887;201.0;13.0;42.0;0.666;0.087;11.0;0.018;13.0;0.181;0.0
13/04/2025;10.0;5.597;119.718;68.0;71.0;1.568;2.01;0.571;0.0;63.0;1.496;4.837;0.42;-6.465;29.875;0.224;0.0;74.0;6.5;1.496;298.0;29.0;56.0;0.985;0.201;15.0;0.019;29.0;0.255;0.043
13/04/2025;14.0;4.811;102.915;54.0;46.0;1.467;1.819;0.65;0.0;184.0;7.227;5.177;0.054;-6.183;23.458;0.002;0.0;45.0;3.633;0.627;194.0;6.0;43.0;0.761;0.06;0.0;0.0;6.0;0.039;0.0
13/04/2025;15.0;4.419;94.522;35.0;39.0;1.183;1.783;0.854;0.0;96.0;4.93;4.626;0.078;-6.426;25.378;0.024;0.0;53.0;3.895;0.696;194.0;8.0;59.0;0.463;0.054;3.0;0.0;8.0;0.0;0.051
13/04/2025;17.0;5.581;119.38;83.0;57.0;1.317;2.057;0.62;0.0;107.0;2.06;4.537;0.288;-5.519;31.341;0.126;0.0;61.0;5.813;1.244;272.0;21.0;50.0;1.1;0.164;7.0;0.007;21.0;0.07;0.071
13/04/2025;18.0;5.229;111.853;63.0;56.0;1.423;2.103;0.661;0.0;89.0;3.419;5.091;0.189;-7.670;30.859;0.078;0.0;64.0;5.01;0.997;251.0;13.0;55.0;0.817;0.119;7.0;0.0;13.0;0.07;0.005
13/04/2025;20.0;5.454;116.657;66.0;58.0;1.225;2.338;0.754;0.0;0.0;3.823;4.932;0.117;-6.371;26.548;0.038;0.0;60.0;4.408;0.837;245.0;11.0;50.0;0.762;0.078;3.0;0.005;11.0;0.008;0.032
13/04/2025;2.0;3.173;117.067;45.0;37.0;0.843;1.126;0.304;0.0;192.0;2.283;4.393;0.107;-5.297;24.417;0.011;0.0;41.0;3.377;0.676;166.0;12.0;31.0;0.729;0.105;2.0;0.006;12.0;0.024;0.051
13/04/2025;4.0;5.576;104.759;49.0;56.0;1.494;1.98;0.775;0.0;108.0;4.056;5.185;0.167;-6.605;28.268;0.071;0.0;56.0;4.497;0.91;223.0;11.0;51.0;0.978;0.101;4.0;0.018;11.0;0.064;0.0
13/04/2025;6.0;1.693;125.369;15.0;12.0;0.379;0.669;0.134;0.0;62.0;2.381;4.484;0.058;-6.374;23.505;0.001;0.0;25.0;1.833;0.375;78.0;4.0;22.0;0.439;0.058;0.0;0.0;4.0;0.045;0.0
13/04/2025;9.0;4.238;79.63;48.0;48.0;1.236;1.431;0.852;0.0;124.0;5.034;4.261;0.167;-5.901;26.53;0.057;0.0;33.0;3.677;0.746;180.0;11.0;40.0;0.498;0.111;6.0;0.0;11.0;0.0;0.03
13/04/2025;10.0;5.179;100.225;50.0;57.0;1.891;1.498;0.674;0.0;0.0;2.633;5.022;0.279;-7.468;30.36;0.182;0.0;38.0;4.43;0.996;212.0;18.0;49.0;0.717;0.099;13.0;0.0;18.0;0.057;0.047
13/04/2025;14.0;4.304;80.862;43.0;40.0;1.436;1.068;1.123;0.0;190.0;5.921;4.551;0.093;-5.622;26.23;0.036;0.0;27.0;3.275;0.595;155.0;7.0;38.0;0.437;0.062;4.0;0.0;7.0;0.0;0.033
